# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jun 19 06:59:25 2022
#
# User preference: *
#
# CONSTRAINT:  order by pl_bmasse asc, pl_bmassj asc
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_name,discoverymethod,disc_year,pl_bmasse,pl_bmassj,pl_rvamp,st_mass
29526,Kepler-903 b,Transit,2016,,,,0.93
29527,Kepler-903 b,Transit,2016,,,,0.96
29528,Kepler-903 b,Transit,2016,,,,0.98
29529,Kepler-903 b,Transit,2016,,,,
29530,Kepler-903 b,Transit,2016,,,,0.94
29531,Kepler-903 b,Transit,2016,,,,0.94
29532,Kepler-903 b,Transit,2016,,,,0.94
29533,Kepler-903 c,Transit,2016,,,,0.98
29534,Kepler-903 c,Transit,2016,,,,
29535,Kepler-903 c,Transit,2016,,,,0.94
29536,Kepler-903 c,Transit,2016,,,,0.94
29537,Kepler-903 c,Transit,2016,,,,0.98
29538,Kepler-903 c,Transit,2016,,,,0.93
29539,Kepler-903 c,Transit,2016,,,,0.98
29540,Kepler-903 c,Transit,2016,,,,0.96
29541,Kepler-903 c,Transit,2016,,,,0.98
29542,Kepler-903 c,Transit,2016,,,,0.94
29543,Kepler-904 b,Transit,2016,,,,1.06
29544,Kepler-904 b,Transit,2016,,,,1.06
29545,Kepler-904 b,Transit,2016,,,,1.10
29546,Kepler-904 b,Transit,2016,,,,1.10
29547,Kepler-904 b,Transit,2016,,,,1.11
29548,Kepler-904 b,Transit,2016,,,,1.16
29549,Kepler-904 b,Transit,2016,,,,1.06
29550,Kepler-904 b,Transit,2016,,,,
29551,Kepler-904 b,Transit,2016,,,,1.06
29552,Kepler-905 b,Transit,2016,,,,1.01
29553,Kepler-905 b,Transit,2016,,,,1.02
29554,Kepler-905 b,Transit,2016,,,,1.01
29555,Kepler-905 b,Transit,2016,,,,0.95
29556,Kepler-905 b,Transit,2016,,,,0.93
29557,Kepler-905 b,Transit,2016,,,,0.93
29558,Kepler-905 b,Transit,2016,,,,0.93
29559,Kepler-905 b,Transit,2016,,,,0.96
29560,Kepler-905 b,Transit,2016,,,,1.01
29561,Kepler-905 b,Transit,2016,,,,
29562,Kepler-906 b,Transit,2016,,,,1.16
29563,Kepler-906 b,Transit,2016,,,,1.00
29564,Kepler-906 b,Transit,2016,,,,0.91
29565,Kepler-906 b,Transit,2016,,,,
29566,Kepler-906 b,Transit,2016,,,,1.13
29567,Kepler-906 b,Transit,2016,,,,0.91
29568,Kepler-906 b,Transit,2016,,,,0.91
29569,Kepler-906 b,Transit,2016,,,,1.06
29570,Kepler-906 b,Transit,2016,,,,1.16
29571,Kepler-906 b,Transit,2016,,,,1.16
29572,Kepler-907 b,Transit,2016,,,,
29573,Kepler-907 b,Transit,2016,,,,
29574,Kepler-907 b,Transit,2016,,,,1.01
29575,Kepler-907 b,Transit,2016,,,,1.01
29576,Kepler-907 b,Transit,2016,,,,
29577,Kepler-907 b,Transit,2016,,,,1.08
29578,Kepler-907 b,Transit,2016,,,,1.01
29579,Kepler-907 b,Transit,2016,,,,1.01
29580,Kepler-907 b,Transit,2016,,,,0.97
29581,Kepler-908 b,Transit,2016,,,,1.15
29582,Kepler-908 b,Transit,2016,,,,1.13
29583,Kepler-908 b,Transit,2016,,,,
29584,Kepler-908 b,Transit,2016,,,,1.13
29585,Kepler-908 b,Transit,2016,,,,0.92
29586,Kepler-908 b,Transit,2016,,,,0.92
29587,Kepler-908 b,Transit,2016,,,,0.92
29588,Kepler-908 b,Transit,2016,,,,1.11
29589,Kepler-908 b,Transit,2016,,,,1.13
29590,Kepler-908 b,Transit,2016,,,,1.12
29591,Kepler-909 b,Transit,2016,,,,1.11
29592,Kepler-909 b,Transit,2016,,,,1.17
29593,Kepler-909 b,Transit,2016,,,,1.15
29594,Kepler-909 b,Transit,2016,,,,
29595,Kepler-909 b,Transit,2016,,,,1.15
29596,Kepler-909 b,Transit,2016,,,,1.11
29597,Kepler-909 b,Transit,2016,,,,1.11
29598,Kepler-909 b,Transit,2016,,,,1.15
29599,Kepler-909 b,Transit,2016,,,,1.18
29600,Kepler-909 b,Transit,2016,,,,1.11
29602,Kepler-91 b,Transit,2013,,,,1.28
29603,Kepler-91 b,Transit,2013,,,,1.34
29604,Kepler-91 b,Transit,2013,,,,1.34
29605,Kepler-91 b,Transit,2013,,,,1.34
29606,Kepler-91 b,Transit,2013,,,,
29607,Kepler-91 b,Transit,2013,,,,
29608,Kepler-91 b,Transit,2013,,,,1.50
29609,Kepler-91 b,Transit,2013,,,,
29611,Kepler-91 b,Transit,2013,,,,1.22
29613,Kepler-91 b,Transit,2013,,,,
29616,Kepler-910 b,Transit,2016,,,,
29617,Kepler-910 b,Transit,2016,,,,1.26
29618,Kepler-910 b,Transit,2016,,,,1.27
29619,Kepler-910 b,Transit,2016,,,,1.27
29620,Kepler-910 b,Transit,2016,,,,1.27
29621,Kepler-910 b,Transit,2016,,,,1.15
29622,Kepler-910 b,Transit,2016,,,,1.33
29623,Kepler-910 b,Transit,2016,,,,1.15
29624,Kepler-910 b,Transit,2016,,,,1.22
29625,Kepler-911 b,Transit,2016,,,,
29626,Kepler-911 b,Transit,2016,,,,1.14
29627,Kepler-911 b,Transit,2016,,,,1.20
29628,Kepler-911 b,Transit,2016,,,,1.14
29629,Kepler-911 b,Transit,2016,,,,1.29
29630,Kepler-911 b,Transit,2016,,,,1.29
29631,Kepler-911 b,Transit,2016,,,,1.14
29632,Kepler-911 b,Transit,2016,,,,1.29
29633,Kepler-911 b,Transit,2016,,,,1.21
29634,Kepler-911 b,Transit,2016,,,,1.34
29635,Kepler-912 b,Transit,2016,,,,
29636,Kepler-912 b,Transit,2016,,,,1.07
29637,Kepler-912 b,Transit,2016,,,,0.81
29638,Kepler-912 b,Transit,2016,,,,1.01
29639,Kepler-912 b,Transit,2016,,,,1.03
29640,Kepler-912 b,Transit,2016,,,,0.81
29641,Kepler-912 b,Transit,2016,,,,0.81
29642,Kepler-912 b,Transit,2016,,,,1.03
29643,Kepler-912 b,Transit,2016,,,,0.81
29644,Kepler-913 b,Transit,2016,,,,0.86
29645,Kepler-913 b,Transit,2016,,,,0.86
29646,Kepler-913 b,Transit,2016,,,,0.95
29647,Kepler-913 b,Transit,2016,,,,0.95
29648,Kepler-913 b,Transit,2016,,,,0.86
29649,Kepler-913 b,Transit,2016,,,,1.29
29650,Kepler-913 b,Transit,2016,,,,0.95
29651,Kepler-913 b,Transit,2016,,,,0.63
29652,Kepler-913 b,Transit,2016,,,,0.95
29653,Kepler-913 c,Transit,2021,,,,0.86
29654,Kepler-913 c,Transit,2021,,,,1.29
29655,Kepler-913 c,Transit,2021,,,,1.29
29656,Kepler-913 c,Transit,2021,,,,0.95
29657,Kepler-913 c,Transit,2021,,,,0.95
29658,Kepler-913 c,Transit,2021,,,,0.86
29659,Kepler-913 c,Transit,2021,,,,0.86
29660,Kepler-914 b,Transit,2016,,,,1.12
29661,Kepler-914 b,Transit,2016,,,,1.10
29662,Kepler-914 b,Transit,2016,,,,1.12
29663,Kepler-914 b,Transit,2016,,,,1.04
29664,Kepler-914 b,Transit,2016,,,,1.04
29665,Kepler-914 b,Transit,2016,,,,1.10
29666,Kepler-914 b,Transit,2016,,,,1.12
29667,Kepler-914 b,Transit,2016,,,,
29668,Kepler-914 b,Transit,2016,,,,1.15
29669,Kepler-915 b,Transit,2016,,,,1.21
29670,Kepler-915 b,Transit,2016,,,,1.19
29671,Kepler-915 b,Transit,2016,,,,1.00
29672,Kepler-915 b,Transit,2016,,,,1.18
29673,Kepler-915 b,Transit,2016,,,,1.00
29674,Kepler-915 b,Transit,2016,,,,1.15
29675,Kepler-915 b,Transit,2016,,,,1.00
29676,Kepler-915 b,Transit,2016,,,,
29677,Kepler-916 b,Transit,2016,,,,0.88
29678,Kepler-916 b,Transit,2016,,,,0.85
29679,Kepler-916 b,Transit,2016,,,,0.94
29680,Kepler-916 b,Transit,2016,,,,0.88
29681,Kepler-916 b,Transit,2016,,,,0.85
29682,Kepler-916 b,Transit,2016,,,,
29683,Kepler-916 b,Transit,2016,,,,0.94
29684,Kepler-916 b,Transit,2016,,,,0.88
29685,Kepler-916 b,Transit,2016,,,,0.85
29686,Kepler-916 b,Transit,2016,,,,0.94
29687,Kepler-917 b,Transit,2016,,,,1.03
29688,Kepler-917 b,Transit,2016,,,,0.80
29689,Kepler-917 b,Transit,2016,,,,0.82
29690,Kepler-917 b,Transit,2016,,,,0.82
29691,Kepler-917 b,Transit,2016,,,,1.03
29692,Kepler-917 b,Transit,2016,,,,0.80
29693,Kepler-917 b,Transit,2016,,,,0.82
29694,Kepler-917 b,Transit,2016,,,,0.83
29695,Kepler-918 b,Transit,2016,,,,
29696,Kepler-918 b,Transit,2016,,,,1.05
29697,Kepler-918 b,Transit,2016,,,,1.05
29698,Kepler-918 b,Transit,2016,,,,1.05
29699,Kepler-918 b,Transit,2016,,,,1.02
29700,Kepler-918 b,Transit,2016,,,,1.05
29701,Kepler-918 b,Transit,2016,,,,1.11
29702,Kepler-918 b,Transit,2016,,,,1.04
29703,Kepler-919 b,Transit,2016,,,,1.02
29704,Kepler-919 b,Transit,2016,,,,1.04
29705,Kepler-919 b,Transit,2016,,,,1.02
29706,Kepler-919 b,Transit,2016,,,,1.02
29707,Kepler-919 b,Transit,2016,,,,1.04
29708,Kepler-919 b,Transit,2016,,,,
29709,Kepler-919 b,Transit,2016,,,,1.15
29710,Kepler-919 b,Transit,2016,,,,1.04
29711,Kepler-919 b,Transit,2016,,,,1.02
29712,Kepler-919 b,Transit,2016,,,,1.04
29713,Kepler-92 b,Transit,2013,,,,1.07
29714,Kepler-92 b,Transit,2013,,,,1.21
29715,Kepler-92 b,Transit,2013,,,,1.17
29716,Kepler-92 b,Transit,2013,,,,1.21
29718,Kepler-92 b,Transit,2013,,,,1.14
29719,Kepler-92 b,Transit,2013,,,,1.07
29720,Kepler-92 b,Transit,2013,,,,1.07
29721,Kepler-92 b,Transit,2013,,,,1.17
29722,Kepler-92 b,Transit,2013,,,,1.07
29723,Kepler-92 b,Transit,2013,,,,
29724,Kepler-92 b,Transit,2013,,,,1.21
29725,Kepler-92 c,Transit,2013,,,,1.21
29726,Kepler-92 c,Transit,2013,,,,1.07
29727,Kepler-92 c,Transit,2013,,,,1.17
29728,Kepler-92 c,Transit,2013,,,,1.07
29729,Kepler-92 c,Transit,2013,,,,
29730,Kepler-92 c,Transit,2013,,,,1.07
29731,Kepler-92 c,Transit,2013,,,,1.07
29733,Kepler-92 c,Transit,2013,,,,1.17
29734,Kepler-92 c,Transit,2013,,,,1.21
29735,Kepler-92 c,Transit,2013,,,,1.21
29736,Kepler-92 c,Transit,2013,,,,1.14
29737,Kepler-92 d,Transit,2015,,,,1.07
29738,Kepler-92 d,Transit,2015,,,,1.07
29739,Kepler-92 d,Transit,2015,,,,1.21
29740,Kepler-92 d,Transit,2015,,,,1.17
29741,Kepler-92 d,Transit,2015,,,,1.07
29742,Kepler-92 d,Transit,2015,,,,1.21
29743,Kepler-92 d,Transit,2015,,,,1.17
29744,Kepler-92 d,Transit,2015,,,,1.21
29745,Kepler-92 d,Transit,2015,,,,1.14
29746,Kepler-92 d,Transit,2015,,,,
29747,Kepler-92 d,Transit,2015,,,,1.07
29748,Kepler-920 b,Transit,2016,,,,1.00
29749,Kepler-920 b,Transit,2016,,,,0.86
29750,Kepler-920 b,Transit,2016,,,,1.00
29751,Kepler-920 b,Transit,2016,,,,0.89
29752,Kepler-920 b,Transit,2016,,,,
29753,Kepler-920 b,Transit,2016,,,,1.00
29754,Kepler-920 b,Transit,2016,,,,1.00
29755,Kepler-920 b,Transit,2016,,,,0.92
29756,Kepler-920 b,Transit,2016,,,,0.92
29757,Kepler-920 b,Transit,2016,,,,0.92
29758,Kepler-920 c,Transit,2016,,,,1.00
29759,Kepler-920 c,Transit,2016,,,,0.92
29760,Kepler-920 c,Transit,2016,,,,0.92
29761,Kepler-920 c,Transit,2016,,,,0.86
29762,Kepler-920 c,Transit,2016,,,,
29763,Kepler-920 c,Transit,2016,,,,1.00
29764,Kepler-920 c,Transit,2016,,,,0.92
29765,Kepler-920 c,Transit,2016,,,,0.89
29766,Kepler-920 c,Transit,2016,,,,1.00
29767,Kepler-921 b,Transit,2016,,,,1.01
29768,Kepler-921 b,Transit,2016,,,,0.98
29769,Kepler-921 b,Transit,2016,,,,0.98
29770,Kepler-921 b,Transit,2016,,,,1.01
29771,Kepler-921 b,Transit,2016,,,,0.93
29772,Kepler-921 b,Transit,2016,,,,1.01
29773,Kepler-921 b,Transit,2016,,,,1.01
29774,Kepler-921 b,Transit,2016,,,,1.04
29775,Kepler-921 b,Transit,2016,,,,
29776,Kepler-922 b,Transit,2016,,,,0.98
29777,Kepler-922 b,Transit,2016,,,,0.98
29778,Kepler-922 b,Transit,2016,,,,0.97
29779,Kepler-922 b,Transit,2016,,,,0.95
29780,Kepler-922 b,Transit,2016,,,,0.98
29781,Kepler-922 b,Transit,2016,,,,0.91
29782,Kepler-922 b,Transit,2016,,,,0.98
29783,Kepler-922 b,Transit,2016,,,,0.98
29784,Kepler-922 b,Transit,2016,,,,
29785,Kepler-923 b,Transit,2016,,,,1.01
29786,Kepler-923 b,Transit,2016,,,,1.11
29787,Kepler-923 b,Transit,2016,,,,1.07
29788,Kepler-923 b,Transit,2016,,,,1.21
29789,Kepler-923 b,Transit,2016,,,,1.21
29790,Kepler-923 b,Transit,2016,,,,
29791,Kepler-923 b,Transit,2016,,,,1.10
29792,Kepler-923 b,Transit,2016,,,,1.21
29793,Kepler-924 b,Transit,2016,,,,1.13
29794,Kepler-924 b,Transit,2016,,,,1.13
29795,Kepler-924 b,Transit,2016,,,,1.13
29796,Kepler-924 b,Transit,2016,,,,1.16
29797,Kepler-924 b,Transit,2016,,,,
29798,Kepler-924 b,Transit,2016,,,,1.07
29799,Kepler-924 b,Transit,2016,,,,1.07
29800,Kepler-924 b,Transit,2016,,,,1.36
29801,Kepler-924 b,Transit,2016,,,,1.07
29802,Kepler-924 b,Transit,2016,,,,1.14
29803,Kepler-925 b,Transit,2016,,,,0.68
29804,Kepler-925 b,Transit,2016,,,,0.69
29805,Kepler-925 b,Transit,2016,,,,0.69
29806,Kepler-925 b,Transit,2016,,,,0.69
29807,Kepler-925 b,Transit,2016,,,,0.68
29808,Kepler-925 b,Transit,2016,,,,0.64
29809,Kepler-925 b,Transit,2016,,,,0.68
29810,Kepler-925 b,Transit,2016,,,,0.77
29811,Kepler-925 b,Transit,2016,,,,0.68
29812,Kepler-925 b,Transit,2016,,,,
29813,Kepler-926 b,Transit,2016,,,,0.88
29814,Kepler-926 b,Transit,2016,,,,0.96
29815,Kepler-926 b,Transit,2016,,,,1.01
29816,Kepler-926 b,Transit,2016,,,,1.01
29817,Kepler-926 b,Transit,2016,,,,1.02
29818,Kepler-926 b,Transit,2016,,,,0.88
29819,Kepler-926 b,Transit,2016,,,,
29820,Kepler-926 b,Transit,2016,,,,0.88
29821,Kepler-926 b,Transit,2016,,,,1.02
29822,Kepler-927 b,Transit,2016,,,,
29823,Kepler-927 b,Transit,2016,,,,0.98
29824,Kepler-927 b,Transit,2016,,,,0.98
29825,Kepler-927 b,Transit,2016,,,,1.04
29826,Kepler-927 b,Transit,2016,,,,1.04
29827,Kepler-927 b,Transit,2016,,,,1.04
29828,Kepler-927 b,Transit,2016,,,,1.04
29829,Kepler-927 b,Transit,2016,,,,0.98
29830,Kepler-927 b,Transit,2016,,,,0.98
29831,Kepler-927 b,Transit,2016,,,,0.99
29832,Kepler-928 b,Transit,2016,,,,0.76
29833,Kepler-928 b,Transit,2016,,,,0.76
29834,Kepler-928 b,Transit,2016,,,,
29835,Kepler-928 b,Transit,2016,,,,0.73
29836,Kepler-928 b,Transit,2016,,,,0.73
29837,Kepler-928 b,Transit,2016,,,,0.73
29838,Kepler-928 b,Transit,2016,,,,0.69
29839,Kepler-928 b,Transit,2016,,,,0.73
29840,Kepler-928 b,Transit,2016,,,,0.76
29841,Kepler-928 b,Transit,2016,,,,0.76
29842,Kepler-929 b,Transit,2016,,,,1.01
29843,Kepler-929 b,Transit,2016,,,,
29844,Kepler-929 b,Transit,2016,,,,0.76
29845,Kepler-929 b,Transit,2016,,,,1.05
29846,Kepler-929 b,Transit,2016,,,,0.96
29847,Kepler-929 b,Transit,2016,,,,0.76
29848,Kepler-929 b,Transit,2016,,,,1.11
29849,Kepler-929 b,Transit,2016,,,,1.05
29850,Kepler-929 b,Transit,2016,,,,0.76
29851,Kepler-93 b,Transit,2014,,,,0.91
29853,Kepler-93 b,Transit,2014,,,,
29855,Kepler-93 b,Transit,2014,,,,1.00
29857,Kepler-93 b,Transit,2014,,,,1.00
29858,Kepler-93 b,Transit,2014,,,,0.91
29859,Kepler-93 b,Transit,2014,,,,1.00
29860,Kepler-93 b,Transit,2014,,,,0.89
29861,Kepler-93 b,Transit,2014,,,,1.00
29863,Kepler-93 b,Transit,2014,,,,0.87
29864,Kepler-93 b,Transit,2014,,,,0.91
29867,Kepler-930 b,Transit,2016,,,,1.09
29868,Kepler-930 b,Transit,2016,,,,1.06
29869,Kepler-930 b,Transit,2016,,,,1.09
29870,Kepler-930 b,Transit,2016,,,,1.06
29871,Kepler-930 b,Transit,2016,,,,1.09
29872,Kepler-930 b,Transit,2016,,,,1.09
29873,Kepler-930 b,Transit,2016,,,,1.25
29874,Kepler-930 b,Transit,2016,,,,1.06
29875,Kepler-930 b,Transit,2016,,,,1.11
29876,Kepler-930 b,Transit,2016,,,,
29877,Kepler-931 b,Transit,2016,,,,0.86
29878,Kepler-931 b,Transit,2016,,,,
29879,Kepler-931 b,Transit,2016,,,,
29880,Kepler-931 b,Transit,2016,,,,
29881,Kepler-931 b,Transit,2016,,,,0.76
29882,Kepler-931 b,Transit,2016,,,,0.76
29883,Kepler-931 b,Transit,2016,,,,0.92
29884,Kepler-931 b,Transit,2016,,,,0.76
29885,Kepler-931 b,Transit,2016,,,,0.76
29886,Kepler-932 b,Transit,2016,,,,0.89
29887,Kepler-932 b,Transit,2016,,,,0.78
29888,Kepler-932 b,Transit,2016,,,,0.78
29889,Kepler-932 b,Transit,2016,,,,0.78
29890,Kepler-932 b,Transit,2016,,,,
29891,Kepler-932 b,Transit,2016,,,,0.87
29892,Kepler-932 b,Transit,2016,,,,0.89
29893,Kepler-932 b,Transit,2016,,,,0.78
29894,Kepler-932 b,Transit,2016,,,,0.78
29895,Kepler-933 b,Transit,2016,,,,0.74
29896,Kepler-933 b,Transit,2016,,,,0.91
29897,Kepler-933 b,Transit,2016,,,,0.74
29898,Kepler-933 b,Transit,2016,,,,
29899,Kepler-933 b,Transit,2016,,,,0.76
29900,Kepler-933 b,Transit,2016,,,,0.91
29901,Kepler-933 b,Transit,2016,,,,0.87
29902,Kepler-933 b,Transit,2016,,,,0.91
29903,Kepler-933 b,Transit,2016,,,,0.87
29904,Kepler-933 b,Transit,2016,,,,0.74
29905,Kepler-934 b,Transit,2016,,,,0.79
29906,Kepler-934 b,Transit,2016,,,,0.81
29907,Kepler-934 b,Transit,2016,,,,0.79
29908,Kepler-934 b,Transit,2016,,,,0.85
29909,Kepler-934 b,Transit,2016,,,,0.85
29910,Kepler-934 b,Transit,2016,,,,0.85
29911,Kepler-934 b,Transit,2016,,,,0.79
29912,Kepler-934 b,Transit,2016,,,,
29913,Kepler-934 b,Transit,2016,,,,0.73
29914,Kepler-934 b,Transit,2016,,,,0.81
29915,Kepler-935 b,Transit,2016,,,,0.82
29916,Kepler-935 b,Transit,2016,,,,0.69
29917,Kepler-935 b,Transit,2016,,,,0.82
29918,Kepler-935 b,Transit,2016,,,,0.77
29919,Kepler-935 b,Transit,2016,,,,0.78
29920,Kepler-935 b,Transit,2016,,,,0.82
29921,Kepler-935 b,Transit,2016,,,,
29922,Kepler-935 b,Transit,2016,,,,0.77
29923,Kepler-935 b,Transit,2016,,,,0.82
29924,Kepler-935 b,Transit,2016,,,,0.77
29925,Kepler-936 b,Transit,2016,,,,1.03
29926,Kepler-936 b,Transit,2016,,,,0.92
29927,Kepler-936 b,Transit,2016,,,,1.03
29928,Kepler-936 b,Transit,2016,,,,
29929,Kepler-936 b,Transit,2016,,,,
29930,Kepler-936 b,Transit,2016,,,,1.03
29931,Kepler-936 b,Transit,2016,,,,1.03
29932,Kepler-936 b,Transit,2016,,,,0.82
29933,Kepler-937 b,Transit,2016,,,,1.06
29934,Kepler-937 b,Transit,2016,,,,1.01
29935,Kepler-937 b,Transit,2016,,,,0.96
29936,Kepler-937 b,Transit,2016,,,,
29937,Kepler-937 b,Transit,2016,,,,0.96
29938,Kepler-937 b,Transit,2016,,,,0.96
29939,Kepler-937 b,Transit,2016,,,,1.01
29940,Kepler-937 b,Transit,2016,,,,1.15
29941,Kepler-937 b,Transit,2016,,,,0.96
29942,Kepler-937 b,Transit,2016,,,,1.01
29943,Kepler-937 c,Transit,2016,,,,
29944,Kepler-937 c,Transit,2016,,,,1.01
29945,Kepler-937 c,Transit,2016,,,,0.96
29946,Kepler-937 c,Transit,2016,,,,0.96
29947,Kepler-937 c,Transit,2016,,,,1.15
29948,Kepler-937 c,Transit,2016,,,,1.01
29949,Kepler-937 c,Transit,2016,,,,0.96
29950,Kepler-937 c,Transit,2016,,,,0.96
29951,Kepler-938 b,Transit,2016,,,,
29952,Kepler-938 b,Transit,2016,,,,0.93
29953,Kepler-938 b,Transit,2016,,,,0.91
29954,Kepler-938 b,Transit,2016,,,,
29955,Kepler-938 b,Transit,2016,,,,0.91
29956,Kepler-938 b,Transit,2016,,,,0.92
29957,Kepler-938 b,Transit,2016,,,,
29958,Kepler-938 b,Transit,2016,,,,0.91
29959,Kepler-938 b,Transit,2016,,,,0.93
29960,Kepler-939 b,Transit,2016,,,,1.00
29961,Kepler-939 b,Transit,2016,,,,0.92
29962,Kepler-939 b,Transit,2016,,,,1.00
29963,Kepler-939 b,Transit,2016,,,,1.00
29964,Kepler-939 b,Transit,2016,,,,0.92
29965,Kepler-939 b,Transit,2016,,,,0.92
29966,Kepler-939 b,Transit,2016,,,,0.99
29967,Kepler-939 b,Transit,2016,,,,
29968,Kepler-939 b,Transit,2016,,,,0.92
29969,Kepler-939 b,Transit,2016,,,,0.88
29970,Kepler-94 b,Transit,2014,,,,0.64
29971,Kepler-94 b,Transit,2014,,,,
29973,Kepler-94 b,Transit,2014,,,,0.83
29974,Kepler-94 b,Transit,2014,,,,0.64
29975,Kepler-94 b,Transit,2014,,,,0.64
29976,Kepler-94 b,Transit,2014,,,,0.81
29977,Kepler-94 b,Transit,2014,,,,0.76
29978,Kepler-94 b,Transit,2014,,,,0.64
29979,Kepler-94 b,Transit,2014,,,,0.82
29980,Kepler-94 b,Transit,2014,,,,0.76
29981,Kepler-94 b,Transit,2014,,,,0.76
29983,Kepler-940 b,Transit,2016,,,,1.07
29984,Kepler-940 b,Transit,2016,,,,1.06
29985,Kepler-940 b,Transit,2016,,,,
29986,Kepler-940 b,Transit,2016,,,,0.97
29987,Kepler-940 b,Transit,2016,,,,0.97
29988,Kepler-940 b,Transit,2016,,,,0.97
29989,Kepler-940 b,Transit,2016,,,,0.97
29990,Kepler-940 b,Transit,2016,,,,1.07
29991,Kepler-940 b,Transit,2016,,,,1.07
29992,Kepler-940 b,Transit,2016,,,,1.07
29993,Kepler-941 b,Transit,2016,,,,0.91
29994,Kepler-941 b,Transit,2016,,,,0.91
29995,Kepler-941 b,Transit,2016,,,,
29996,Kepler-941 b,Transit,2016,,,,0.99
29997,Kepler-941 b,Transit,2016,,,,0.99
29998,Kepler-941 b,Transit,2016,,,,1.07
29999,Kepler-941 b,Transit,2016,,,,0.91
30000,Kepler-941 b,Transit,2016,,,,0.89
30001,Kepler-941 b,Transit,2016,,,,0.99
30002,Kepler-941 b,Transit,2016,,,,0.99
30003,Kepler-942 b,Transit,2016,,,,0.76
30004,Kepler-942 b,Transit,2016,,,,
30005,Kepler-942 b,Transit,2016,,,,0.74
30006,Kepler-942 b,Transit,2016,,,,0.82
30007,Kepler-942 b,Transit,2016,,,,0.68
30008,Kepler-942 b,Transit,2016,,,,0.74
30009,Kepler-942 b,Transit,2016,,,,0.76
30010,Kepler-942 b,Transit,2016,,,,0.74
30011,Kepler-942 b,Transit,2016,,,,0.81
30012,Kepler-943 b,Transit,2016,,,,0.99
30013,Kepler-943 b,Transit,2016,,,,0.93
30014,Kepler-943 b,Transit,2016,,,,
30015,Kepler-943 b,Transit,2016,,,,0.99
30016,Kepler-943 b,Transit,2016,,,,0.99
30017,Kepler-943 b,Transit,2016,,,,0.90
30018,Kepler-943 b,Transit,2016,,,,0.90
30019,Kepler-943 b,Transit,2016,,,,0.97
30020,Kepler-943 b,Transit,2016,,,,0.90
30021,Kepler-943 b,Transit,2016,,,,0.91
30022,Kepler-944 b,Transit,2016,,,,0.95
30023,Kepler-944 b,Transit,2016,,,,0.86
30024,Kepler-944 b,Transit,2016,,,,0.85
30025,Kepler-944 b,Transit,2016,,,,0.86
30026,Kepler-944 b,Transit,2016,,,,
30027,Kepler-944 b,Transit,2016,,,,0.85
30028,Kepler-944 b,Transit,2016,,,,0.95
30029,Kepler-944 b,Transit,2016,,,,0.95
30030,Kepler-944 b,Transit,2016,,,,0.95
30031,Kepler-944 b,Transit,2016,,,,0.85
30032,Kepler-945 b,Transit,2016,,,,
30033,Kepler-945 b,Transit,2016,,,,1.13
30034,Kepler-945 b,Transit,2016,,,,1.01
30035,Kepler-945 b,Transit,2016,,,,1.13
30036,Kepler-945 b,Transit,2016,,,,0.97
30037,Kepler-945 b,Transit,2016,,,,1.01
30038,Kepler-945 b,Transit,2016,,,,1.13
30039,Kepler-945 b,Transit,2016,,,,1.17
30040,Kepler-945 b,Transit,2016,,,,1.04
30041,Kepler-945 b,Transit,2016,,,,1.01
30042,Kepler-946 b,Transit,2016,,,,1.06
30043,Kepler-946 b,Transit,2016,,,,0.94
30044,Kepler-946 b,Transit,2016,,,,0.96
30045,Kepler-946 b,Transit,2016,,,,0.95
30046,Kepler-946 b,Transit,2016,,,,1.06
30047,Kepler-946 b,Transit,2016,,,,0.95
30048,Kepler-946 b,Transit,2016,,,,
30049,Kepler-946 b,Transit,2016,,,,1.02
30050,Kepler-946 b,Transit,2016,,,,0.95
30051,Kepler-947 b,Transit,2016,,,,0.96
30052,Kepler-947 b,Transit,2016,,,,
30053,Kepler-947 b,Transit,2016,,,,1.02
30054,Kepler-947 b,Transit,2016,,,,1.02
30055,Kepler-947 b,Transit,2016,,,,0.96
30056,Kepler-947 b,Transit,2016,,,,0.95
30057,Kepler-947 b,Transit,2016,,,,1.02
30058,Kepler-947 b,Transit,2016,,,,1.02
30059,Kepler-947 b,Transit,2016,,,,0.90
30060,Kepler-947 b,Transit,2016,,,,0.96
30061,Kepler-948 b,Transit,2016,,,,0.93
30062,Kepler-948 b,Transit,2016,,,,0.91
30063,Kepler-948 b,Transit,2016,,,,0.96
30064,Kepler-948 b,Transit,2016,,,,0.96
30065,Kepler-948 b,Transit,2016,,,,
30066,Kepler-948 b,Transit,2016,,,,0.91
30067,Kepler-948 b,Transit,2016,,,,0.96
30068,Kepler-948 b,Transit,2016,,,,0.95
30069,Kepler-948 b,Transit,2016,,,,0.96
30070,Kepler-948 b,Transit,2016,,,,0.91
30071,Kepler-949 b,Transit,2016,,,,0.82
